ProductID,ProductName,Category,Subcategory,Brand,UnitCost,ListPrice,ActiveFlag
42803,Plumbing Product 42803,Plumbing,Pipes,ProLine,385.43,570.67,Y
42804,Electrical Product 42804,Electrical,Lighting,TrueCraft,59.17,115.43,Y
42805,Paint Product 42805,Paint,Supplies,NorthPeak,360.19,668.23,Y
42806,Outdoor Product 42806,Outdoor,Patio,FieldStone,410.78,621.93,Y
42807,Hardware Product 42807,Hardware,Locks,WorkMate,440.71,946.64,N
42808,Automotive Product 42808,Automotive,Fluids,PrimeGear,449.02,790.93,Y
42809,Home Product 42809,Home,Safety,CedarMax,217.94,477.83,Y
42810,Seasonal Product 42810,Seasonal,Holiday,EverBuild,136.39,168.55,Y
42811,Tools Product 42811,Tools,Hand Tools,CedarMax,157.88,339.63,Y
42812,Building Materials Product 42812,Building Materials,Lumber,UrbanFix,116.97,222.24,Y
42813,Plumbing Product 42813,Plumbing,Water Heaters,EverBuild,134.73,251.18,Y
42814,Electrical Product 42814,Electrical,Switches,TrueCraft,291.36,535.85,Y
42815,Paint Product 42815,Paint,Exterior Paint,ProLine,269.9,363.56,Y
42816,Outdoor Product 42816,Outdoor,Lawn & Garden,WorkMate,111.51,235.21,Y
42817,Hardware Product 42817,Hardware,Adhesives,PrimeGear,80.18,108.01,Y
42818,Automotive Product 42818,Automotive,Towing,CedarMax,340.26,453.89,Y
42819,Home Product 42819,Home,Cleaning,ProLine,65.38,109.96,Y
42820,Seasonal Product 42820,Seasonal,Heating,HomeEdge,428.04,816.62,Y
42821,Tools Product 42821,Tools,Accessories,EverBuild,33.21,73.06,Y
42822,Building Materials Product 42822,Building Materials,Insulation,IronWorks,224.22,273.72,Y
42823,Plumbing Product 42823,Plumbing,Pipes,CedarMax,349.89,759.74,Y
42824,Electrical Product 42824,Electrical,Lighting,FieldStone,297.02,565.96,Y
42825,Paint Product 42825,Paint,Supplies,TrueCraft,406.5,849.68,Y
42826,Outdoor Product 42826,Outdoor,Patio,UrbanFix,174.96,322.93,Y
42827,Hardware Product 42827,Hardware,Locks,ProLine,65.01,116.39,Y
42828,Automotive Product 42828,Automotive,Fluids,PrimeGear,138.13,229.18,Y
42829,Home Product 42829,Home,Safety,ProLine,45.58,71.67,Y
42830,Seasonal Product 42830,Seasonal,Holiday,PrimeGear,216.21,402.15,Y
42831,Tools Product 42831,Tools,Hand Tools,ProLine,4.48,5.3,Y
42832,Building Materials Product 42832,Building Materials,Lumber,FieldStone,430.6,887.01,Y
42833,Plumbing Product 42833,Plumbing,Water Heaters,UrbanFix,321.35,512.65,Y
42834,Electrical Product 42834,Electrical,Switches,FieldStone,261.65,577.35,N
42835,Paint Product 42835,Paint,Exterior Paint,HomeEdge,60.76,103.87,Y
42836,Outdoor Product 42836,Outdoor,Lawn & Garden,WorkMate,279.2,584.26,Y
42837,Hardware Product 42837,Hardware,Adhesives,NorthPeak,109.82,145.6,Y
42838,Automotive Product 42838,Automotive,Towing,ProLine,59.24,79.71,Y
42839,Home Product 42839,Home,Cleaning,UrbanFix,392.14,690.06,Y
42840,Seasonal Product 42840,Seasonal,Heating,FieldStone,9.63,19.45,Y
42841,Tools Product 42841,Tools,Accessories,FieldStone,349.46,741.19,Y
42842,Building Materials Product 42842,Building Materials,Insulation,UrbanFix,111.62,193.9,Y
42843,Plumbing Product 42843,Plumbing,Pipes,IronWorks,261.9,328.14,Y
42844,Electrical Product 42844,Electrical,Lighting,MaplePro,236.03,391.05,Y
42845,Paint Product 42845,Paint,Supplies,NorthPeak,237.31,405.97,Y
42846,Outdoor Product 42846,Outdoor,Patio,PrimeGear,301.42,384.92,Y
42847,Hardware Product 42847,Hardware,Locks,FieldStone,311.08,696.57,Y
42848,Automotive Product 42848,Automotive,Fluids,ProLine,87.99,171.38,Y
42849,Home Product 42849,Home,Safety,WorkMate,36.1,45.94,Y
42850,Seasonal Product 42850,Seasonal,Holiday,WorkMate,247.51,342.72,Y
42851,Tools Product 42851,Tools,Hand Tools,PrimeGear,328.18,488.11,Y
42852,Building Materials Product 42852,Building Materials,Lumber,UrbanFix,428.79,623.7,Y
42853,Plumbing Product 42853,Plumbing,Water Heaters,HomeEdge,442.27,883.3,Y
42854,Electrical Product 42854,Electrical,Switches,TrueCraft,417.94,704.94,Y
42855,Paint Product 42855,Paint,Exterior Paint,TrueCraft,232.87,371.64,Y
42856,Outdoor Product 42856,Outdoor,Lawn & Garden,TrueCraft,212.44,328.1,Y
42857,Hardware Product 42857,Hardware,Adhesives,IronWorks,425.53,910.02,Y
42858,Automotive Product 42858,Automotive,Towing,MaplePro,112.91,170.92,Y
42859,Home Product 42859,Home,Cleaning,UrbanFix,161.8,307.77,Y
42860,Seasonal Product 42860,Seasonal,Heating,MaplePro,108.19,235.49,Y
42861,Tools Product 42861,Tools,Accessories,UrbanFix,437.31,597.99,Y
42862,Building Materials Product 42862,Building Materials,Insulation,UrbanFix,308.98,441.84,Y
42863,Plumbing Product 42863,Plumbing,Pipes,EverBuild,240.48,327.3,Y
42864,Electrical Product 42864,Electrical,Lighting,TrueCraft,216.61,417.3,Y
42865,Paint Product 42865,Paint,Supplies,FieldStone,386.48,738.7,Y
42866,Outdoor Product 42866,Outdoor,Patio,IronWorks,436.29,526.53,Y
42867,Hardware Product 42867,Hardware,Locks,UrbanFix,103.18,227.41,Y
42868,Automotive Product 42868,Automotive,Fluids,IronWorks,99.51,160.92,Y
42869,Home Product 42869,Home,Safety,EverBuild,67.47,138.92,Y
42870,Seasonal Product 42870,Seasonal,Holiday,WorkMate,431.0,635.26,Y
42871,Tools Product 42871,Tools,Hand Tools,IronWorks,73.46,160.01,Y
42872,Building Materials Product 42872,Building Materials,Lumber,CedarMax,263.99,315.1,Y
42873,Plumbing Product 42873,Plumbing,Water Heaters,PrimeGear,169.46,302.29,Y
42874,Electrical Product 42874,Electrical,Switches,PrimeGear,75.45,113.63,Y
42875,Paint Product 42875,Paint,Exterior Paint,IronWorks,283.32,596.39,Y
42876,Outdoor Product 42876,Outdoor,Lawn & Garden,IronWorks,307.5,429.28,Y
42877,Hardware Product 42877,Hardware,Adhesives,CedarMax,42.11,53.03,Y
42878,Automotive Product 42878,Automotive,Towing,PrimeGear,299.6,501.92,Y
42879,Home Product 42879,Home,Cleaning,PrimeGear,113.09,191.04,Y
42880,Seasonal Product 42880,Seasonal,Heating,HomeEdge,361.34,579.93,Y
42881,Tools Product 42881,Tools,Accessories,WorkMate,85.81,130.36,Y
42882,Building Materials Product 42882,Building Materials,Insulation,CedarMax,167.91,306.58,Y
42883,Plumbing Product 42883,Plumbing,Pipes,WorkMate,19.08,40.91,Y
42884,Electrical Product 42884,Electrical,Lighting,MaplePro,161.91,279.42,Y
42885,Paint Product 42885,Paint,Supplies,CedarMax,325.37,640.43,Y
42886,Outdoor Product 42886,Outdoor,Patio,HomeEdge,144.77,238.8,Y
42887,Hardware Product 42887,Hardware,Locks,MaplePro,311.51,691.7,Y
42888,Automotive Product 42888,Automotive,Fluids,HomeEdge,229.38,434.7,Y
42889,Home Product 42889,Home,Safety,TrueCraft,171.23,219.41,Y
42890,Seasonal Product 42890,Seasonal,Holiday,TrueCraft,213.52,278.32,Y
42891,Tools Product 42891,Tools,Hand Tools,WorkMate,69.85,148.62,Y
42892,Building Materials Product 42892,Building Materials,Lumber,PrimeGear,326.94,596.1,Y
42893,Plumbing Product 42893,Plumbing,Water Heaters,UrbanFix,266.21,514.99,Y
42894,Electrical Product 42894,Electrical,Switches,PrimeGear,288.67,578.22,Y
42895,Paint Product 42895,Paint,Exterior Paint,IronWorks,373.13,643.94,Y
42896,Outdoor Product 42896,Outdoor,Lawn & Garden,CedarMax,438.05,980.38,Y
42897,Hardware Product 42897,Hardware,Adhesives,MaplePro,206.72,398.08,Y
42898,Automotive Product 42898,Automotive,Towing,TrueCraft,78.89,143.2,Y
42899,Home Product 42899,Home,Cleaning,WorkMate,73.55,87.87,Y
42900,Seasonal Product 42900,Seasonal,Heating,EverBuild,19.77,37.99,Y
42901,Tools Product 42901,Tools,Accessories,ProLine,6.43,13.71,Y
42902,Building Materials Product 42902,Building Materials,Insulation,HomeEdge,375.92,449.42,Y
42903,Plumbing Product 42903,Plumbing,Pipes,FieldStone,363.04,600.03,Y
42904,Electrical Product 42904,Electrical,Lighting,TrueCraft,117.01,187.91,N
42905,Paint Product 42905,Paint,Supplies,EverBuild,14.33,20.56,Y
42906,Outdoor Product 42906,Outdoor,Patio,WorkMate,428.9,611.59,Y
42907,Hardware Product 42907,Hardware,Locks,FieldStone,233.85,424.2,Y
42908,Automotive Product 42908,Automotive,Fluids,ProLine,224.45,446.16,Y
42909,Home Product 42909,Home,Safety,ProLine,95.48,199.33,Y
42910,Seasonal Product 42910,Seasonal,Holiday,NorthPeak,232.73,434.62,Y
42911,Tools Product 42911,Tools,Hand Tools,EverBuild,397.39,597.29,Y
42912,Building Materials Product 42912,Building Materials,Lumber,PrimeGear,228.94,311.79,Y
42913,Plumbing Product 42913,Plumbing,Water Heaters,IronWorks,69.51,121.49,Y
42914,Electrical Product 42914,Electrical,Switches,MaplePro,117.63,194.88,Y
42915,Paint Product 42915,Paint,Exterior Paint,HomeEdge,250.49,468.35,Y
42916,Outdoor Product 42916,Outdoor,Lawn & Garden,EverBuild,164.89,293.1,Y
42917,Hardware Product 42917,Hardware,Adhesives,TrueCraft,447.76,723.74,Y
42918,Automotive Product 42918,Automotive,Towing,TrueCraft,124.18,165.8,Y
42919,Home Product 42919,Home,Cleaning,EverBuild,274.97,389.77,Y
42920,Seasonal Product 42920,Seasonal,Heating,UrbanFix,267.69,524.05,Y
42921,Tools Product 42921,Tools,Accessories,ProLine,341.73,574.71,Y
42922,Building Materials Product 42922,Building Materials,Insulation,MaplePro,339.99,580.87,Y
42923,Plumbing Product 42923,Plumbing,Pipes,MaplePro,100.3,156.37,Y
42924,Electrical Product 42924,Electrical,Lighting,UrbanFix,209.42,315.36,Y
42925,Paint Product 42925,Paint,Supplies,CedarMax,364.0,815.64,Y
42926,Outdoor Product 42926,Outdoor,Patio,PrimeGear,204.3,245.83,Y
42927,Hardware Product 42927,Hardware,Locks,MaplePro,223.34,397.12,Y
42928,Automotive Product 42928,Automotive,Fluids,FieldStone,188.67,332.82,Y
42929,Home Product 42929,Home,Safety,PrimeGear,52.22,76.61,Y
42930,Seasonal Product 42930,Seasonal,Holiday,IronWorks,424.63,729.48,Y
42931,Tools Product 42931,Tools,Hand Tools,NorthPeak,428.52,900.6,Y
42932,Building Materials Product 42932,Building Materials,Lumber,MaplePro,343.2,522.93,Y
42933,Plumbing Product 42933,Plumbing,Water Heaters,HomeEdge,123.28,233.09,Y
42934,Electrical Product 42934,Electrical,Switches,NorthPeak,398.39,686.7,Y
42935,Paint Product 42935,Paint,Exterior Paint,FieldStone,354.37,519.64,Y
42936,Outdoor Product 42936,Outdoor,Lawn & Garden,MaplePro,125.57,259.27,Y
42937,Hardware Product 42937,Hardware,Adhesives,WorkMate,133.89,239.21,Y
42938,Automotive Product 42938,Automotive,Towing,TrueCraft,282.77,347.73,Y
42939,Home Product 42939,Home,Cleaning,WorkMate,337.98,743.93,Y
42940,Seasonal Product 42940,Seasonal,Heating,WorkMate,210.2,457.86,Y
42941,Tools Product 42941,Tools,Accessories,TrueCraft,176.55,275.77,Y
42942,Building Materials Product 42942,Building Materials,Insulation,MaplePro,48.25,101.7,N
42943,Plumbing Product 42943,Plumbing,Pipes,PrimeGear,133.29,281.55,Y
42944,Electrical Product 42944,Electrical,Lighting,NorthPeak,236.69,371.49,Y
42945,Paint Product 42945,Paint,Supplies,WorkMate,290.98,507.27,Y
42946,Outdoor Product 42946,Outdoor,Patio,IronWorks,332.02,734.98,Y
42947,Hardware Product 42947,Hardware,Locks,MaplePro,178.36,272.89,Y
42948,Automotive Product 42948,Automotive,Fluids,EverBuild,298.13,355.87,Y
42949,Home Product 42949,Home,Safety,EverBuild,272.15,401.67,Y
42950,Seasonal Product 42950,Seasonal,Holiday,CedarMax,165.98,328.73,Y
42951,Tools Product 42951,Tools,Hand Tools,WorkMate,180.67,340.22,Y
42952,Building Materials Product 42952,Building Materials,Lumber,EverBuild,248.96,404.77,Y
42953,Plumbing Product 42953,Plumbing,Water Heaters,EverBuild,144.8,189.93,Y
42954,Electrical Product 42954,Electrical,Switches,WorkMate,340.01,472.72,Y
42955,Paint Product 42955,Paint,Exterior Paint,HomeEdge,400.76,799.66,Y
42956,Outdoor Product 42956,Outdoor,Lawn & Garden,TrueCraft,253.21,431.74,Y
42957,Hardware Product 42957,Hardware,Adhesives,WorkMate,240.6,348.42,Y
42958,Automotive Product 42958,Automotive,Towing,PrimeGear,203.8,255.5,Y
42959,Home Product 42959,Home,Cleaning,WorkMate,364.54,816.19,Y
42960,Seasonal Product 42960,Seasonal,Heating,HomeEdge,369.42,590.47,Y
42961,Tools Product 42961,Tools,Accessories,NorthPeak,241.66,291.43,Y
42962,Building Materials Product 42962,Building Materials,Insulation,HomeEdge,331.33,705.89,Y
42963,Plumbing Product 42963,Plumbing,Pipes,MaplePro,391.17,505.41,Y
42964,Electrical Product 42964,Electrical,Lighting,FieldStone,52.45,69.28,N
42965,Paint Product 42965,Paint,Supplies,PrimeGear,284.94,633.16,Y
42966,Outdoor Product 42966,Outdoor,Patio,MaplePro,192.01,405.45,Y
42967,Hardware Product 42967,Hardware,Locks,UrbanFix,110.17,241.36,Y
42968,Automotive Product 42968,Automotive,Fluids,PrimeGear,360.08,573.65,Y
42969,Home Product 42969,Home,Safety,CedarMax,196.33,427.5,Y
42970,Seasonal Product 42970,Seasonal,Holiday,MaplePro,203.22,284.55,Y
42971,Tools Product 42971,Tools,Hand Tools,HomeEdge,188.39,361.65,Y
42972,Building Materials Product 42972,Building Materials,Lumber,CedarMax,284.53,429.37,Y
42973,Plumbing Product 42973,Plumbing,Water Heaters,WorkMate,363.42,803.67,Y
42974,Electrical Product 42974,Electrical,Switches,NorthPeak,72.69,94.63,Y
42975,Paint Product 42975,Paint,Exterior Paint,CedarMax,228.36,287.41,Y
42976,Outdoor Product 42976,Outdoor,Lawn & Garden,TrueCraft,412.64,822.61,Y
42977,Hardware Product 42977,Hardware,Adhesives,CedarMax,15.99,32.86,Y
42978,Automotive Product 42978,Automotive,Towing,NorthPeak,208.0,251.51,Y
42979,Home Product 42979,Home,Cleaning,ProLine,52.84,65.82,Y
42980,Seasonal Product 42980,Seasonal,Heating,MaplePro,131.09,248.54,Y
42981,Tools Product 42981,Tools,Accessories,WorkMate,208.46,285.3,Y
42982,Building Materials Product 42982,Building Materials,Insulation,TrueCraft,123.54,148.87,Y
42983,Plumbing Product 42983,Plumbing,Pipes,FieldStone,343.05,421.16,Y
42984,Electrical Product 42984,Electrical,Lighting,WorkMate,376.38,539.53,N
42985,Paint Product 42985,Paint,Supplies,CedarMax,176.18,250.75,Y
42986,Outdoor Product 42986,Outdoor,Patio,EverBuild,18.97,25.48,Y
42987,Hardware Product 42987,Hardware,Locks,EverBuild,423.98,739.65,Y
42988,Automotive Product 42988,Automotive,Fluids,ProLine,420.74,582.34,Y
42989,Home Product 42989,Home,Safety,EverBuild,10.22,18.41,Y
42990,Seasonal Product 42990,Seasonal,Holiday,FieldStone,57.09,119.26,Y
42991,Tools Product 42991,Tools,Hand Tools,HomeEdge,39.23,54.64,Y
42992,Building Materials Product 42992,Building Materials,Lumber,EverBuild,9.53,13.52,Y
42993,Plumbing Product 42993,Plumbing,Water Heaters,WorkMate,36.23,75.21,Y
42994,Electrical Product 42994,Electrical,Switches,UrbanFix,114.79,257.16,Y
42995,Paint Product 42995,Paint,Exterior Paint,NorthPeak,24.56,51.9,Y
42996,Outdoor Product 42996,Outdoor,Lawn & Garden,NorthPeak,196.01,332.12,Y
42997,Hardware Product 42997,Hardware,Adhesives,HomeEdge,32.64,57.21,Y
42998,Automotive Product 42998,Automotive,Towing,ProLine,292.76,610.77,Y
42999,Home Product 42999,Home,Cleaning,IronWorks,139.46,272.37,Y
43000,Seasonal Product 43000,Seasonal,Heating,EverBuild,204.13,391.46,Y
43001,Tools Product 43001,Tools,Accessories,WorkMate,295.53,362.56,Y
43002,Building Materials Product 43002,Building Materials,Insulation,TrueCraft,130.6,260.59,N
43003,Plumbing Product 43003,Plumbing,Pipes,FieldStone,116.79,204.26,Y
43004,Electrical Product 43004,Electrical,Lighting,CedarMax,124.95,194.47,Y
43005,Paint Product 43005,Paint,Supplies,IronWorks,334.55,659.84,Y
43006,Outdoor Product 43006,Outdoor,Patio,FieldStone,80.01,140.86,Y
43007,Hardware Product 43007,Hardware,Locks,TrueCraft,230.01,428.22,Y
43008,Automotive Product 43008,Automotive,Fluids,HomeEdge,295.42,466.85,Y
43009,Home Product 43009,Home,Safety,TrueCraft,425.88,885.55,Y
43010,Seasonal Product 43010,Seasonal,Holiday,MaplePro,330.99,744.64,Y
43011,Tools Product 43011,Tools,Hand Tools,EverBuild,397.59,720.64,Y
43012,Building Materials Product 43012,Building Materials,Lumber,HomeEdge,172.32,214.99,Y
43013,Plumbing Product 43013,Plumbing,Water Heaters,MaplePro,66.81,86.23,Y
43014,Electrical Product 43014,Electrical,Switches,FieldStone,405.34,589.59,Y
43015,Paint Product 43015,Paint,Exterior Paint,IronWorks,374.15,748.87,N
43016,Outdoor Product 43016,Outdoor,Lawn & Garden,ProLine,219.17,279.72,Y
43017,Hardware Product 43017,Hardware,Adhesives,IronWorks,138.36,165.86,N
43018,Automotive Product 43018,Automotive,Towing,MaplePro,244.03,458.37,Y
43019,Home Product 43019,Home,Cleaning,CedarMax,62.44,108.69,N
43020,Seasonal Product 43020,Seasonal,Heating,EverBuild,103.29,164.89,Y
43021,Tools Product 43021,Tools,Accessories,CedarMax,354.15,774.95,Y
43022,Building Materials Product 43022,Building Materials,Insulation,TrueCraft,108.97,182.43,Y
43023,Plumbing Product 43023,Plumbing,Pipes,CedarMax,266.92,385.28,Y
43024,Electrical Product 43024,Electrical,Lighting,TrueCraft,314.6,496.61,Y
43025,Paint Product 43025,Paint,Supplies,EverBuild,85.11,120.02,Y
43026,Outdoor Product 43026,Outdoor,Patio,FieldStone,274.52,531.49,Y
43027,Hardware Product 43027,Hardware,Locks,PrimeGear,332.17,598.29,Y
43028,Automotive Product 43028,Automotive,Fluids,HomeEdge,205.79,429.16,Y
43029,Home Product 43029,Home,Safety,MaplePro,61.85,135.83,Y
43030,Seasonal Product 43030,Seasonal,Holiday,IronWorks,420.91,504.02,Y
43031,Tools Product 43031,Tools,Hand Tools,CedarMax,341.28,655.59,Y
43032,Building Materials Product 43032,Building Materials,Lumber,MaplePro,175.87,277.46,Y
43033,Plumbing Product 43033,Plumbing,Water Heaters,IronWorks,249.19,485.13,Y
43034,Electrical Product 43034,Electrical,Switches,CedarMax,286.84,404.08,Y
43035,Paint Product 43035,Paint,Exterior Paint,EverBuild,2.92,4.0,Y
43036,Outdoor Product 43036,Outdoor,Lawn & Garden,HomeEdge,177.55,298.32,Y
43037,Hardware Product 43037,Hardware,Adhesives,TrueCraft,364.74,587.67,Y
43038,Automotive Product 43038,Automotive,Towing,IronWorks,37.12,67.24,Y
43039,Home Product 43039,Home,Cleaning,MaplePro,314.58,598.61,Y
43040,Seasonal Product 43040,Seasonal,Heating,MaplePro,408.17,681.86,Y
43041,Tools Product 43041,Tools,Accessories,EverBuild,326.91,504.86,Y
43042,Building Materials Product 43042,Building Materials,Insulation,FieldStone,138.16,248.3,Y
43043,Plumbing Product 43043,Plumbing,Pipes,HomeEdge,69.07,144.38,Y
43044,Electrical Product 43044,Electrical,Lighting,FieldStone,149.14,261.37,Y
43045,Paint Product 43045,Paint,Supplies,CedarMax,364.1,485.66,Y
43046,Outdoor Product 43046,Outdoor,Patio,ProLine,422.27,886.62,Y
43047,Hardware Product 43047,Hardware,Locks,WorkMate,163.44,300.61,Y
43048,Automotive Product 43048,Automotive,Fluids,PrimeGear,207.65,377.57,Y
43049,Home Product 43049,Home,Safety,IronWorks,140.39,220.06,Y
43050,Seasonal Product 43050,Seasonal,Holiday,UrbanFix,442.61,950.74,Y
43051,Tools Product 43051,Tools,Hand Tools,MaplePro,7.82,15.55,Y
43052,Building Materials Product 43052,Building Materials,Lumber,EverBuild,300.72,360.33,Y
43053,Plumbing Product 43053,Plumbing,Water Heaters,HomeEdge,58.6,72.94,Y
43054,Electrical Product 43054,Electrical,Switches,CedarMax,369.92,829.2,Y
43055,Paint Product 43055,Paint,Exterior Paint,ProLine,365.87,710.43,Y
43056,Outdoor Product 43056,Outdoor,Lawn & Garden,FieldStone,214.52,345.57,Y
43057,Hardware Product 43057,Hardware,Adhesives,TrueCraft,249.06,294.1,Y
43058,Automotive Product 43058,Automotive,Towing,UrbanFix,80.52,178.84,Y
43059,Home Product 43059,Home,Cleaning,WorkMate,302.94,514.83,Y
43060,Seasonal Product 43060,Seasonal,Heating,TrueCraft,143.59,201.12,Y
43061,Tools Product 43061,Tools,Accessories,WorkMate,162.74,262.92,Y
43062,Building Materials Product 43062,Building Materials,Insulation,WorkMate,23.03,41.25,Y
43063,Plumbing Product 43063,Plumbing,Pipes,UrbanFix,299.5,445.75,Y
43064,Electrical Product 43064,Electrical,Lighting,EverBuild,368.14,542.6,Y
43065,Paint Product 43065,Paint,Supplies,MaplePro,262.95,459.36,Y
43066,Outdoor Product 43066,Outdoor,Patio,MaplePro,405.7,516.03,Y
43067,Hardware Product 43067,Hardware,Locks,TrueCraft,179.94,290.49,Y
43068,Automotive Product 43068,Automotive,Fluids,EverBuild,253.87,340.44,Y
43069,Home Product 43069,Home,Safety,EverBuild,306.56,657.86,Y
43070,Seasonal Product 43070,Seasonal,Holiday,UrbanFix,163.55,198.47,Y
43071,Tools Product 43071,Tools,Hand Tools,IronWorks,280.26,540.52,Y
43072,Building Materials Product 43072,Building Materials,Lumber,HomeEdge,42.37,87.63,Y
43073,Plumbing Product 43073,Plumbing,Water Heaters,CedarMax,115.51,192.26,Y
43074,Electrical Product 43074,Electrical,Switches,EverBuild,77.77,148.43,Y
43075,Paint Product 43075,Paint,Exterior Paint,HomeEdge,446.52,980.3,Y
43076,Outdoor Product 43076,Outdoor,Lawn & Garden,PrimeGear,197.23,255.34,Y
43077,Hardware Product 43077,Hardware,Adhesives,CedarMax,421.59,718.81,Y
43078,Automotive Product 43078,Automotive,Towing,MaplePro,26.54,49.08,Y
43079,Home Product 43079,Home,Cleaning,EverBuild,274.09,458.35,Y
43080,Seasonal Product 43080,Seasonal,Heating,HomeEdge,74.96,92.85,Y
43081,Tools Product 43081,Tools,Accessories,WorkMate,141.76,213.77,Y
43082,Building Materials Product 43082,Building Materials,Insulation,HomeEdge,208.97,329.46,Y
43083,Plumbing Product 43083,Plumbing,Pipes,UrbanFix,133.13,235.91,Y
43084,Electrical Product 43084,Electrical,Lighting,PrimeGear,44.87,89.75,Y
43085,Paint Product 43085,Paint,Supplies,IronWorks,13.91,19.05,Y
43086,Outdoor Product 43086,Outdoor,Patio,IronWorks,304.27,457.01,Y
43087,Hardware Product 43087,Hardware,Locks,CedarMax,439.21,943.42,Y
43088,Automotive Product 43088,Automotive,Fluids,UrbanFix,316.76,679.38,Y
43089,Home Product 43089,Home,Safety,NorthPeak,223.25,412.46,Y
43090,Seasonal Product 43090,Seasonal,Holiday,HomeEdge,93.51,157.91,Y
43091,Tools Product 43091,Tools,Hand Tools,ProLine,271.18,424.15,Y
43092,Building Materials Product 43092,Building Materials,Lumber,NorthPeak,42.21,73.97,Y
43093,Plumbing Product 43093,Plumbing,Water Heaters,EverBuild,419.97,942.43,Y
43094,Electrical Product 43094,Electrical,Switches,EverBuild,344.54,501.24,Y
43095,Paint Product 43095,Paint,Exterior Paint,IronWorks,405.82,593.51,Y
43096,Outdoor Product 43096,Outdoor,Lawn & Garden,PrimeGear,374.59,790.63,Y
43097,Hardware Product 43097,Hardware,Adhesives,CedarMax,329.33,426.57,Y
43098,Automotive Product 43098,Automotive,Towing,WorkMate,425.85,753.12,Y
43099,Home Product 43099,Home,Cleaning,IronWorks,53.47,63.14,Y
43100,Seasonal Product 43100,Seasonal,Heating,ProLine,212.06,428.98,Y
43101,Tools Product 43101,Tools,Accessories,NorthPeak,298.15,409.19,Y
43102,Building Materials Product 43102,Building Materials,Insulation,HomeEdge,329.34,628.06,Y
43103,Plumbing Product 43103,Plumbing,Pipes,MaplePro,37.04,75.73,Y
43104,Electrical Product 43104,Electrical,Lighting,HomeEdge,124.01,237.28,Y
43105,Paint Product 43105,Paint,Supplies,ProLine,182.36,348.19,Y
43106,Outdoor Product 43106,Outdoor,Patio,NorthPeak,57.59,77.39,Y
43107,Hardware Product 43107,Hardware,Locks,UrbanFix,333.49,502.28,Y
43108,Automotive Product 43108,Automotive,Fluids,ProLine,238.69,309.55,Y
43109,Home Product 43109,Home,Safety,IronWorks,341.03,528.66,Y
43110,Seasonal Product 43110,Seasonal,Holiday,MaplePro,139.81,217.72,Y
43111,Tools Product 43111,Tools,Hand Tools,MaplePro,271.97,489.28,Y
43112,Building Materials Product 43112,Building Materials,Lumber,UrbanFix,316.41,676.04,Y
43113,Plumbing Product 43113,Plumbing,Water Heaters,EverBuild,309.77,688.16,Y
43114,Electrical Product 43114,Electrical,Switches,EverBuild,19.42,35.8,Y
43115,Paint Product 43115,Paint,Exterior Paint,UrbanFix,65.79,96.58,Y
43116,Outdoor Product 43116,Outdoor,Lawn & Garden,FieldStone,298.44,403.56,Y
43117,Hardware Product 43117,Hardware,Adhesives,NorthPeak,199.95,434.75,Y
43118,Automotive Product 43118,Automotive,Towing,MaplePro,448.17,817.58,Y
43119,Home Product 43119,Home,Cleaning,NorthPeak,321.54,693.68,Y
43120,Seasonal Product 43120,Seasonal,Heating,UrbanFix,195.52,409.6,Y
43121,Tools Product 43121,Tools,Accessories,TrueCraft,441.83,902.06,Y
43122,Building Materials Product 43122,Building Materials,Insulation,HomeEdge,228.08,478.91,Y
43123,Plumbing Product 43123,Plumbing,Pipes,CedarMax,307.76,645.91,Y
43124,Electrical Product 43124,Electrical,Lighting,UrbanFix,383.31,554.59,Y
43125,Paint Product 43125,Paint,Supplies,MaplePro,24.3,41.87,Y
43126,Outdoor Product 43126,Outdoor,Patio,TrueCraft,242.52,299.63,Y
43127,Hardware Product 43127,Hardware,Locks,EverBuild,272.47,607.02,Y
43128,Automotive Product 43128,Automotive,Fluids,ProLine,327.59,517.36,Y
43129,Home Product 43129,Home,Safety,NorthPeak,197.89,433.92,Y
43130,Seasonal Product 43130,Seasonal,Holiday,CedarMax,207.19,344.11,Y
43131,Tools Product 43131,Tools,Hand Tools,WorkMate,248.31,400.85,Y
43132,Building Materials Product 43132,Building Materials,Lumber,PrimeGear,151.81,314.67,Y
43133,Plumbing Product 43133,Plumbing,Water Heaters,TrueCraft,65.56,93.03,Y
43134,Electrical Product 43134,Electrical,Switches,PrimeGear,256.95,373.27,Y
43135,Paint Product 43135,Paint,Exterior Paint,HomeEdge,222.07,419.7,Y
43136,Outdoor Product 43136,Outdoor,Lawn & Garden,HomeEdge,226.32,350.7,Y
43137,Hardware Product 43137,Hardware,Adhesives,TrueCraft,27.24,47.37,Y
43138,Automotive Product 43138,Automotive,Towing,HomeEdge,10.37,12.49,Y
43139,Home Product 43139,Home,Cleaning,CedarMax,449.96,610.86,Y
43140,Seasonal Product 43140,Seasonal,Heating,TrueCraft,202.02,279.38,Y
43141,Tools Product 43141,Tools,Accessories,TrueCraft,68.05,127.97,Y
43142,Building Materials Product 43142,Building Materials,Insulation,WorkMate,262.7,491.96,Y
43143,Plumbing Product 43143,Plumbing,Pipes,UrbanFix,217.67,432.41,Y
43144,Electrical Product 43144,Electrical,Lighting,NorthPeak,361.8,781.93,Y
43145,Paint Product 43145,Paint,Supplies,CedarMax,74.99,136.74,Y
