CustomerID,CustomerSegment,JoinDate,Province,LoyaltyTier,ActiveFlag
461424,Contractor,2019-05-10,QC,None,Y
461425,DIY,2020-01-04,PE,Gold,Y
461426,Loyalty,2025-08-19,QC,Bronze,Y
461427,DIY,2025-10-01,BC,Silver,Y
461428,Contractor,2019-02-21,QC,None,Y
461429,DIY,2023-01-18,SK,Bronze,Y
461430,DIY,2020-07-05,ON,Silver,Y
461431,DIY,2020-07-22,AB,Bronze,Y
461432,Small Business,2019-03-25,ON,Silver,Y
461433,DIY,2025-07-05,BC,None,Y
461434,DIY,2019-07-22,NB,Bronze,Y
461435,Contractor,2025-07-07,NS,None,Y
461436,Contractor,2023-11-20,AB,None,N
461437,DIY,2021-01-11,ON,Bronze,Y
461438,Contractor,2021-02-03,ON,None,Y
461439,Contractor,2025-02-16,ON,Gold,Y
461440,Loyalty,2019-04-05,BC,Bronze,Y
461441,Contractor,2019-02-10,BC,None,Y
461442,Loyalty,2021-03-28,NS,None,N
461443,DIY,2020-03-10,NB,None,N
461444,Loyalty,2021-09-18,BC,None,Y
461445,DIY,2020-08-21,AB,None,Y
461446,Loyalty,2023-04-22,ON,Silver,Y
461447,DIY,2021-10-30,QC,Silver,Y
461448,DIY,2019-10-19,BC,Silver,Y
461449,Loyalty,2024-04-13,NB,Gold,Y
461450,Small Business,2020-04-23,ON,Bronze,Y
461451,Contractor,2019-02-01,ON,Silver,Y
461452,Contractor,2024-05-05,SK,None,Y
461453,Contractor,2024-05-20,QC,Bronze,Y
461454,DIY,2021-06-01,BC,Silver,Y
461455,Loyalty,2025-07-12,ON,None,Y
461456,Small Business,2019-12-02,QC,Bronze,Y
461457,Contractor,2025-03-21,ON,Silver,Y
461458,DIY,2023-06-17,SK,Silver,Y
461459,Trade,2021-07-07,NL,Silver,Y
461460,DIY,2020-07-05,BC,Bronze,Y
461461,Small Business,2020-05-30,ON,None,Y
461462,DIY,2023-01-24,AB,None,Y
461463,Contractor,2019-08-28,QC,Silver,Y
461464,Contractor,2020-04-06,ON,Gold,Y
461465,DIY,2024-02-06,ON,Silver,Y
461466,DIY,2022-01-17,AB,Bronze,Y
461467,Small Business,2019-12-09,BC,Silver,Y
461468,DIY,2019-04-16,QC,Bronze,N
461469,Trade,2020-04-14,AB,None,Y
461470,DIY,2020-09-12,NB,Silver,Y
461471,DIY,2024-08-01,QC,Gold,Y
461472,DIY,2022-09-20,ON,None,Y
461473,Contractor,2020-11-30,QC,None,Y
461474,DIY,2023-10-21,QC,None,Y
461475,DIY,2020-10-11,QC,Gold,Y
461476,Contractor,2024-06-03,AB,None,Y
461477,Small Business,2024-08-17,AB,None,Y
461478,DIY,2022-06-27,QC,Gold,Y
461479,DIY,2020-01-07,QC,Bronze,Y
461480,Contractor,2023-05-13,ON,Gold,Y
461481,DIY,2024-05-29,BC,Silver,Y
461482,DIY,2021-11-05,NB,None,Y
461483,Contractor,2020-02-02,ON,Gold,Y
461484,DIY,2022-03-12,AB,None,Y
461485,DIY,2020-06-03,ON,None,Y
461486,Loyalty,2025-06-28,SK,Gold,Y
461487,DIY,2024-09-07,QC,Silver,Y
461488,Trade,2025-01-27,AB,Bronze,Y
461489,Contractor,2021-04-12,PE,None,Y
461490,Small Business,2024-06-28,BC,None,Y
461491,DIY,2020-08-02,QC,Bronze,Y
461492,Trade,2023-01-15,ON,Bronze,Y
461493,Contractor,2020-03-06,MB,Bronze,Y
461494,Contractor,2019-03-14,BC,None,Y
461495,Contractor,2023-09-07,ON,Bronze,Y
461496,Loyalty,2021-09-20,ON,Bronze,Y
461497,DIY,2024-11-19,BC,Gold,N
461498,Small Business,2022-02-18,ON,Bronze,Y
461499,DIY,2024-02-07,ON,Bronze,Y
461500,Loyalty,2025-07-31,ON,None,Y
461501,Loyalty,2020-03-22,BC,None,Y
461502,Contractor,2022-06-29,BC,Bronze,N
461503,Trade,2021-11-19,ON,None,Y
461504,DIY,2019-12-01,NL,Silver,Y
461505,DIY,2019-04-25,ON,None,N
461506,DIY,2024-06-06,BC,Gold,Y
461507,Contractor,2019-06-28,BC,Bronze,Y
461508,Loyalty,2022-12-27,SK,None,Y
461509,Trade,2024-11-23,BC,Bronze,Y
461510,Loyalty,2022-07-17,QC,Bronze,Y
461511,Small Business,2019-05-17,ON,None,Y
461512,DIY,2022-06-18,BC,None,Y
461513,Contractor,2023-05-21,ON,Bronze,Y
461514,Trade,2023-11-23,BC,Silver,Y
461515,DIY,2025-07-15,QC,None,N
461516,Contractor,2023-01-14,BC,Gold,Y
461517,DIY,2022-01-19,NL,None,Y
461518,Loyalty,2020-02-27,NB,None,Y
461519,Contractor,2025-01-22,AB,Silver,Y
461520,Loyalty,2023-05-28,NB,None,Y
461521,Contractor,2019-09-30,ON,Bronze,Y
461522,DIY,2019-03-04,AB,Bronze,Y
461523,DIY,2025-11-28,MB,None,Y
461524,DIY,2024-01-15,QC,None,Y
461525,DIY,2021-03-18,MB,Silver,Y
461526,DIY,2024-06-23,NL,Bronze,Y
461527,Loyalty,2020-05-18,ON,Bronze,N
461528,Contractor,2024-11-21,AB,None,Y
461529,Trade,2025-08-21,NS,Silver,Y
461530,Contractor,2025-07-19,SK,None,Y
461531,Loyalty,2022-09-10,NL,None,Y
461532,DIY,2021-06-11,NB,None,Y
461533,Loyalty,2019-10-08,ON,Bronze,Y
461534,Contractor,2021-06-13,BC,None,Y
461535,DIY,2019-07-26,QC,Bronze,Y
461536,Contractor,2020-01-27,ON,Bronze,Y
461537,DIY,2023-09-08,QC,Silver,N
461538,DIY,2024-09-30,ON,None,Y
461539,DIY,2025-06-30,AB,None,Y
461540,Small Business,2019-03-04,BC,Silver,Y
461541,DIY,2019-04-03,MB,Bronze,Y
461542,Contractor,2024-02-12,ON,None,Y
461543,Contractor,2024-10-16,SK,None,Y
461544,Loyalty,2024-05-10,ON,Gold,Y
461545,Contractor,2024-12-03,ON,None,Y
461546,DIY,2023-08-10,BC,Bronze,N
461547,Loyalty,2021-04-02,BC,None,Y
461548,Contractor,2019-05-08,ON,None,Y
461549,DIY,2020-05-10,ON,Bronze,Y
461550,Contractor,2020-06-18,PE,Silver,Y
461551,Small Business,2023-11-18,SK,Bronze,Y
461552,Contractor,2022-05-22,BC,Silver,Y
461553,DIY,2021-03-06,QC,Silver,Y
461554,Contractor,2025-11-04,BC,Bronze,Y
461555,Small Business,2021-02-26,ON,Bronze,Y
461556,Loyalty,2024-02-04,QC,Silver,Y
461557,DIY,2020-08-01,MB,Silver,Y
461558,DIY,2019-01-20,QC,None,Y
461559,Trade,2023-04-12,ON,None,Y
461560,DIY,2025-06-09,AB,Silver,Y
461561,DIY,2019-08-25,BC,None,Y
461562,Contractor,2022-08-04,ON,Bronze,N
461563,DIY,2020-07-14,ON,Silver,Y
461564,DIY,2025-08-08,ON,Bronze,Y
461565,Loyalty,2020-02-18,QC,None,N
461566,Contractor,2021-02-28,ON,Bronze,Y
461567,Small Business,2023-12-24,AB,None,Y
461568,Contractor,2025-07-10,ON,None,N
461569,DIY,2019-05-30,BC,Gold,Y
461570,DIY,2021-11-05,BC,Bronze,Y
461571,DIY,2024-09-18,QC,Gold,Y
461572,DIY,2020-04-30,ON,Bronze,Y
461573,Small Business,2024-07-11,ON,None,Y
461574,Loyalty,2021-01-20,ON,Bronze,Y
461575,Contractor,2025-02-09,BC,Gold,Y
461576,DIY,2019-04-07,ON,Bronze,Y
461577,Loyalty,2021-05-22,ON,Bronze,Y
461578,DIY,2025-01-19,ON,Bronze,Y
461579,Small Business,2019-09-30,ON,Gold,Y
461580,DIY,2024-04-19,ON,Bronze,Y
461581,Trade,2022-12-02,ON,None,Y
461582,DIY,2022-10-24,QC,None,Y
461583,Contractor,2020-07-31,BC,Bronze,Y
461584,Contractor,2023-05-27,AB,Silver,Y
461585,DIY,2019-12-20,ON,Silver,Y
461586,DIY,2020-11-21,NS,Bronze,Y
461587,DIY,2021-08-22,BC,None,Y
461588,DIY,2019-11-03,BC,Bronze,Y
461589,DIY,2024-11-19,AB,Bronze,Y
461590,Loyalty,2020-11-04,ON,Gold,Y
461591,Contractor,2021-10-13,NS,None,Y
461592,Contractor,2025-02-03,BC,Silver,Y
461593,Trade,2020-08-07,ON,Silver,Y
461594,Small Business,2021-01-26,AB,None,Y
461595,Contractor,2020-02-23,ON,Bronze,Y
461596,DIY,2023-05-26,AB,Silver,Y
461597,DIY,2024-04-24,NB,Bronze,Y
461598,Loyalty,2025-10-31,QC,Bronze,Y
461599,Small Business,2022-12-09,BC,Gold,Y
461600,Contractor,2023-01-20,AB,Gold,Y
461601,Contractor,2023-05-29,AB,Bronze,Y
461602,Small Business,2021-09-11,BC,None,Y
461603,Contractor,2023-06-20,NS,None,Y
461604,DIY,2019-11-27,AB,None,Y
461605,DIY,2022-05-05,NL,Silver,Y
461606,Contractor,2019-03-14,ON,None,Y
461607,DIY,2024-12-24,QC,Bronze,Y
461608,Trade,2020-10-18,AB,None,Y
461609,Contractor,2025-04-10,NS,None,Y
461610,DIY,2023-01-05,QC,Bronze,Y
461611,Loyalty,2019-02-06,ON,None,Y
461612,Loyalty,2024-04-19,ON,None,Y
461613,DIY,2023-01-17,MB,Gold,Y
461614,Small Business,2025-01-10,MB,None,Y
461615,DIY,2024-01-31,QC,None,Y
461616,DIY,2023-07-01,QC,None,Y
461617,DIY,2019-06-07,AB,Bronze,Y
461618,Trade,2022-03-11,ON,Silver,Y
461619,DIY,2019-11-17,AB,None,Y
461620,Loyalty,2019-03-06,AB,Bronze,Y
461621,Trade,2022-08-10,ON,Gold,Y
461622,Small Business,2022-12-19,ON,Silver,Y
461623,DIY,2019-08-13,ON,Silver,Y
461624,DIY,2022-05-07,BC,Silver,Y
461625,Trade,2021-04-30,AB,None,Y
461626,DIY,2021-11-18,SK,Gold,Y
461627,DIY,2024-11-26,ON,Gold,Y
461628,DIY,2022-10-25,BC,None,Y
461629,Contractor,2019-04-08,ON,Gold,Y
461630,Trade,2019-11-25,QC,Silver,N
461631,Trade,2023-08-18,ON,None,Y
461632,Small Business,2020-05-06,ON,Silver,Y
461633,Loyalty,2024-08-18,ON,Bronze,N
461634,Trade,2021-12-14,QC,Silver,Y
461635,Trade,2023-03-03,AB,Bronze,Y
461636,Trade,2022-09-18,NL,Silver,Y
461637,Small Business,2025-04-30,PE,Silver,Y
461638,DIY,2022-04-20,QC,Bronze,Y
461639,DIY,2022-08-18,ON,Gold,Y
461640,Loyalty,2025-11-29,ON,Silver,Y
461641,DIY,2023-01-04,SK,Bronze,Y
461642,Contractor,2023-01-18,BC,Silver,Y
461643,Small Business,2024-07-13,ON,Bronze,Y
461644,DIY,2019-01-21,MB,Gold,Y
461645,DIY,2021-11-19,ON,Bronze,Y
461646,Small Business,2024-12-09,NB,Gold,Y
461647,DIY,2024-07-09,ON,Gold,Y
461648,DIY,2019-11-02,BC,Bronze,Y
461649,Contractor,2020-06-22,ON,None,Y
461650,DIY,2022-04-11,AB,Gold,Y
461651,Contractor,2021-10-12,ON,None,Y
461652,Trade,2023-03-28,ON,Bronze,Y
461653,DIY,2020-05-29,QC,None,Y
461654,DIY,2021-04-16,QC,None,Y
461655,DIY,2025-12-16,BC,None,Y
461656,Small Business,2022-08-07,QC,Bronze,Y
461657,Trade,2020-02-08,BC,Silver,Y
461658,DIY,2022-06-23,SK,Bronze,Y
461659,Small Business,2024-01-10,QC,Silver,Y
461660,DIY,2023-10-19,QC,Bronze,Y
461661,Trade,2025-09-29,ON,Gold,Y
461662,Loyalty,2020-06-02,BC,Gold,Y
461663,DIY,2021-03-09,NS,Gold,Y
461664,Contractor,2019-01-24,AB,Bronze,Y
461665,Loyalty,2019-06-10,ON,Bronze,Y
461666,Trade,2020-12-17,SK,Bronze,Y
461667,DIY,2020-12-12,MB,Silver,Y
461668,DIY,2020-06-23,ON,Gold,Y
461669,Contractor,2020-11-23,BC,Gold,Y
461670,Loyalty,2025-01-07,ON,None,Y
461671,DIY,2025-07-29,AB,None,Y
461672,DIY,2025-12-19,ON,Gold,Y
461673,Trade,2019-07-14,ON,None,Y
461674,Trade,2019-09-28,BC,Bronze,Y
461675,Trade,2025-11-19,BC,Bronze,Y
461676,Contractor,2022-07-13,QC,Silver,Y
461677,DIY,2023-07-27,ON,Bronze,Y
461678,DIY,2019-10-03,QC,Silver,Y
461679,Loyalty,2024-01-20,ON,Gold,Y
461680,DIY,2020-02-10,ON,Bronze,Y
461681,DIY,2021-02-11,AB,None,Y
461682,DIY,2022-10-01,SK,Bronze,Y
461683,DIY,2025-09-13,QC,Silver,N
461684,Trade,2023-04-19,NB,Bronze,Y
461685,Loyalty,2024-04-04,BC,Gold,Y
461686,Small Business,2025-04-07,QC,None,Y
461687,DIY,2023-03-21,QC,None,Y
461688,Small Business,2019-08-05,ON,None,Y
461689,Small Business,2023-08-21,ON,Bronze,Y
461690,DIY,2025-08-18,ON,Bronze,Y
461691,DIY,2021-07-14,PE,Bronze,Y
461692,Contractor,2024-02-15,BC,Gold,Y
461693,Trade,2021-08-04,ON,Bronze,N
461694,Trade,2021-12-01,ON,None,Y
461695,Trade,2022-12-08,AB,None,Y
461696,DIY,2022-09-20,ON,Gold,Y
461697,Loyalty,2025-03-31,NS,Bronze,Y
461698,Small Business,2019-03-25,NS,Bronze,Y
461699,Contractor,2023-07-30,QC,Silver,Y
461700,Small Business,2023-12-20,AB,Silver,Y
461701,Small Business,2024-06-17,QC,None,Y
461702,DIY,2024-03-04,NB,None,Y
461703,DIY,2023-01-09,QC,Silver,Y
461704,DIY,2023-04-29,NL,Bronze,Y
461705,DIY,2020-02-11,ON,Gold,Y
461706,DIY,2023-11-27,AB,Silver,Y
461707,DIY,2022-02-08,AB,None,Y
461708,Contractor,2019-06-12,ON,Silver,Y
461709,Trade,2023-12-05,BC,None,Y
461710,Small Business,2024-08-17,QC,None,Y
461711,Small Business,2021-09-17,ON,Silver,Y
461712,Small Business,2024-01-19,ON,Bronze,N
461713,Contractor,2025-10-23,ON,None,Y
461714,DIY,2021-03-03,MB,None,Y
461715,DIY,2022-11-20,MB,Bronze,Y
461716,Loyalty,2022-04-07,BC,None,Y
461717,Contractor,2020-02-27,NL,Silver,Y
461718,DIY,2024-06-27,QC,None,N
461719,Trade,2020-12-16,AB,Bronze,Y
461720,DIY,2020-05-12,AB,Silver,Y
461721,DIY,2023-06-10,QC,None,Y
461722,DIY,2022-03-12,SK,Bronze,Y
461723,Contractor,2019-03-23,MB,Bronze,Y
461724,Contractor,2021-02-15,NL,Gold,Y
461725,Contractor,2019-02-13,ON,Bronze,Y
461726,Small Business,2022-04-06,NS,Bronze,Y
461727,Trade,2019-04-07,QC,Bronze,Y
461728,DIY,2024-11-23,AB,Bronze,N
461729,DIY,2025-04-13,AB,Bronze,Y
461730,Small Business,2024-12-31,ON,Bronze,Y
461731,Loyalty,2024-02-27,SK,None,Y
461732,DIY,2025-04-10,QC,None,Y
461733,Small Business,2022-02-19,ON,Silver,Y
461734,DIY,2024-05-31,NL,Silver,Y
461735,Trade,2021-10-03,ON,Bronze,Y
461736,DIY,2023-03-16,ON,Silver,Y
461737,DIY,2021-10-21,ON,Bronze,Y
461738,Loyalty,2024-03-24,QC,Gold,Y
461739,Contractor,2020-07-24,BC,None,Y
461740,Contractor,2019-07-16,ON,None,Y
461741,Trade,2025-04-18,ON,None,Y
461742,Loyalty,2024-11-27,BC,None,Y
461743,Contractor,2024-07-05,QC,Bronze,Y
461744,Loyalty,2019-05-08,ON,Silver,Y
461745,Small Business,2024-06-08,ON,Bronze,Y
461746,DIY,2019-05-14,BC,Gold,Y
461747,Trade,2024-06-08,ON,None,Y
461748,DIY,2023-09-20,ON,None,Y
461749,Trade,2019-01-05,AB,Gold,Y
461750,DIY,2023-02-07,AB,Bronze,Y
461751,Small Business,2025-03-10,QC,None,Y
461752,Contractor,2021-03-20,ON,None,Y
461753,DIY,2021-12-15,BC,Silver,Y
461754,Loyalty,2024-08-31,SK,None,Y
461755,DIY,2022-03-24,QC,None,Y
461756,Trade,2020-09-17,QC,Bronze,Y
461757,Small Business,2020-12-17,AB,Bronze,Y
461758,DIY,2019-12-16,BC,Silver,Y
461759,Small Business,2024-10-08,ON,Silver,Y
461760,DIY,2019-11-03,QC,Bronze,Y
461761,Loyalty,2025-02-16,ON,None,Y
461762,DIY,2025-01-10,ON,Silver,Y
461763,DIY,2021-05-22,ON,Silver,Y
461764,Loyalty,2019-01-12,QC,Bronze,Y
461765,Loyalty,2020-06-03,ON,Silver,Y
461766,Contractor,2023-01-08,QC,Gold,Y
461767,Contractor,2022-04-07,BC,Bronze,Y
461768,DIY,2024-10-22,BC,Silver,Y
461769,DIY,2020-08-12,ON,Bronze,Y
461770,Loyalty,2022-11-12,ON,None,Y
461771,Contractor,2020-08-25,ON,Bronze,Y
461772,DIY,2024-01-10,QC,None,Y
461773,DIY,2022-10-03,ON,Silver,Y
461774,DIY,2021-07-07,QC,Bronze,Y
461775,Trade,2025-04-07,ON,None,Y
461776,Trade,2025-09-16,SK,None,Y
461777,Contractor,2022-10-18,BC,None,Y
461778,Small Business,2020-09-21,MB,None,Y
461779,Loyalty,2024-10-24,ON,Silver,Y
461780,Contractor,2021-11-06,ON,None,N
461781,Loyalty,2022-03-20,AB,Silver,Y
461782,DIY,2022-02-18,AB,Silver,Y
461783,Small Business,2019-06-29,ON,Silver,Y
461784,Contractor,2021-09-30,ON,None,Y
461785,DIY,2025-08-24,ON,Bronze,Y
461786,Small Business,2022-08-26,ON,Silver,Y
461787,DIY,2025-08-21,NB,Silver,Y
461788,DIY,2022-10-22,QC,Silver,Y
461789,Trade,2019-11-29,BC,None,Y
461790,Small Business,2020-06-07,QC,Silver,Y
461791,Trade,2019-10-10,ON,Silver,Y
461792,Contractor,2020-11-15,BC,Silver,Y
461793,Loyalty,2022-11-16,AB,Gold,Y
461794,DIY,2021-07-03,AB,None,Y
461795,Small Business,2020-07-16,BC,Bronze,Y
461796,Trade,2025-07-22,ON,Silver,Y
461797,DIY,2025-10-01,AB,None,Y
461798,Small Business,2025-04-07,ON,None,Y
461799,Contractor,2024-07-21,QC,Gold,Y
461800,Trade,2020-05-28,SK,Bronze,Y
461801,DIY,2020-09-12,BC,Silver,Y
461802,Loyalty,2019-08-26,QC,Bronze,Y
461803,DIY,2023-10-02,MB,Bronze,Y
461804,Loyalty,2019-04-23,ON,Silver,Y
461805,Trade,2022-10-11,QC,Gold,N
461806,Loyalty,2020-07-18,ON,None,N
461807,DIY,2023-01-08,QC,Bronze,Y
461808,DIY,2020-12-23,ON,None,Y
461809,Loyalty,2020-06-27,SK,None,Y
461810,Trade,2019-05-13,QC,Silver,Y
461811,Contractor,2023-07-03,AB,Silver,Y
461812,Small Business,2019-06-19,NS,Gold,Y
461813,Loyalty,2022-04-07,QC,None,Y
461814,Contractor,2020-11-19,AB,Silver,Y
461815,Loyalty,2021-03-18,MB,None,Y
461816,DIY,2020-06-19,BC,Silver,Y
461817,Small Business,2025-10-27,BC,Bronze,Y
461818,DIY,2021-02-03,BC,Bronze,Y
461819,Loyalty,2023-03-17,ON,Bronze,Y
461820,DIY,2020-10-02,AB,Silver,Y
461821,Contractor,2023-02-15,QC,None,Y
461822,Loyalty,2023-09-14,ON,None,Y
461823,Trade,2023-05-14,BC,Gold,N
461824,DIY,2021-07-12,SK,None,Y
461825,DIY,2023-07-05,ON,None,Y
461826,DIY,2021-05-14,PE,Silver,Y
461827,DIY,2020-05-14,ON,None,Y
461828,Trade,2023-03-14,ON,None,Y
461829,DIY,2022-11-12,ON,Bronze,Y
461830,Contractor,2022-10-17,ON,Bronze,Y
461831,Contractor,2019-03-02,BC,Bronze,Y
461832,DIY,2025-05-25,QC,Silver,Y
461833,Loyalty,2024-07-07,MB,None,Y
461834,Contractor,2023-09-14,QC,Silver,Y
461835,Loyalty,2024-12-18,ON,Bronze,Y
461836,Trade,2021-09-18,BC,None,Y
461837,DIY,2021-03-06,AB,Bronze,Y
461838,Loyalty,2022-11-13,ON,Bronze,Y
461839,DIY,2021-04-24,ON,Gold,Y
461840,Trade,2024-10-19,ON,None,Y
461841,Small Business,2022-08-06,MB,Bronze,Y
461842,Trade,2022-03-24,BC,Bronze,Y
461843,DIY,2020-04-16,ON,Bronze,Y
461844,DIY,2024-08-04,ON,Silver,Y
461845,DIY,2024-10-04,ON,None,Y
461846,Small Business,2021-03-16,ON,Bronze,Y
461847,Loyalty,2025-12-21,BC,None,Y
461848,Contractor,2025-06-23,ON,Bronze,Y
461849,DIY,2020-10-17,ON,None,Y
461850,Contractor,2023-09-05,QC,None,Y
461851,DIY,2022-03-21,AB,Bronze,Y
461852,DIY,2021-01-27,QC,None,Y
461853,Loyalty,2020-03-19,ON,None,Y
461854,Contractor,2023-08-17,MB,None,Y
461855,Contractor,2020-05-21,ON,None,Y
461856,Trade,2023-11-01,ON,None,Y
461857,DIY,2025-03-27,SK,Silver,Y
461858,DIY,2022-12-23,ON,None,Y
461859,DIY,2025-09-11,AB,None,Y
461860,Trade,2021-11-29,QC,Silver,Y
461861,Trade,2022-04-30,QC,Silver,Y
461862,DIY,2022-03-10,QC,Bronze,Y
461863,DIY,2021-10-17,ON,Silver,Y
461864,DIY,2021-11-12,BC,None,Y
461865,DIY,2021-10-20,AB,None,Y
461866,Trade,2023-05-26,QC,None,Y
461867,DIY,2024-09-30,BC,None,Y
461868,Loyalty,2025-03-30,QC,Bronze,Y
461869,DIY,2023-05-21,MB,Gold,Y
461870,Contractor,2021-05-20,ON,None,Y
461871,Trade,2020-09-10,MB,None,Y
461872,DIY,2021-05-01,ON,Gold,Y
461873,Contractor,2025-12-05,QC,None,Y
461874,Small Business,2024-12-21,ON,Silver,Y
461875,DIY,2023-04-07,QC,Bronze,Y
461876,Trade,2021-04-29,ON,Bronze,Y
461877,Contractor,2019-03-16,ON,Silver,Y
461878,Trade,2022-03-22,ON,Bronze,Y
461879,DIY,2019-08-26,QC,Gold,Y
461880,Trade,2019-11-05,AB,None,Y
461881,Small Business,2021-11-09,ON,None,Y
461882,Trade,2019-08-01,ON,Bronze,Y
461883,Contractor,2024-09-05,AB,Bronze,Y
461884,DIY,2024-12-11,BC,None,Y
461885,DIY,2025-10-28,ON,Silver,Y
461886,DIY,2021-04-28,NL,Bronze,Y
461887,Small Business,2024-09-29,QC,Gold,Y
461888,Loyalty,2023-09-17,AB,None,Y
461889,Loyalty,2023-03-19,ON,Silver,Y
461890,Contractor,2025-04-25,AB,None,Y
461891,Trade,2025-04-28,ON,None,Y
461892,Small Business,2025-09-30,NB,None,Y
461893,DIY,2023-01-06,BC,Bronze,Y
461894,DIY,2023-02-08,NB,None,Y
461895,DIY,2021-12-05,BC,None,Y
461896,Trade,2025-03-06,ON,Bronze,Y
461897,DIY,2020-12-23,QC,Bronze,Y
461898,Loyalty,2025-02-25,MB,Gold,N
461899,Loyalty,2021-01-12,QC,None,Y
461900,Trade,2019-08-22,ON,Gold,Y
461901,Trade,2025-07-15,SK,Silver,Y
461902,Trade,2022-10-15,SK,Silver,N
461903,DIY,2022-01-07,ON,None,Y
461904,Loyalty,2021-02-11,QC,Bronze,Y
461905,Small Business,2023-05-22,QC,Bronze,Y
461906,Small Business,2020-12-26,AB,Silver,Y
461907,DIY,2025-10-19,ON,Bronze,Y
461908,DIY,2021-10-14,QC,Bronze,N
461909,Contractor,2023-05-09,QC,Gold,Y
461910,DIY,2023-07-09,AB,Silver,Y
461911,Loyalty,2024-10-19,AB,None,Y
461912,DIY,2020-10-26,ON,None,N
461913,DIY,2025-04-28,SK,Silver,Y
461914,DIY,2020-09-07,NL,Silver,Y
461915,Small Business,2023-12-01,ON,Silver,Y
461916,Small Business,2023-05-02,MB,None,Y
461917,Loyalty,2025-01-23,PE,Silver,Y
461918,Loyalty,2023-07-19,BC,Silver,Y
461919,DIY,2019-11-30,MB,Gold,Y
461920,DIY,2023-01-26,ON,Silver,Y
461921,DIY,2025-12-29,BC,None,Y
461922,DIY,2025-08-02,ON,None,Y
461923,Trade,2019-10-12,BC,Silver,Y
461924,DIY,2022-07-14,ON,Silver,Y
461925,DIY,2024-06-05,ON,None,Y
461926,Contractor,2022-12-03,AB,Bronze,Y
461927,Contractor,2025-07-24,BC,Silver,Y
461928,DIY,2024-04-28,AB,Bronze,Y
461929,DIY,2022-07-08,ON,None,Y
461930,Small Business,2022-05-18,QC,Bronze,Y
461931,DIY,2023-03-09,BC,Silver,Y
461932,Trade,2022-09-14,QC,Bronze,Y
461933,Trade,2020-05-04,ON,None,Y
461934,DIY,2022-12-03,SK,Silver,N
461935,Contractor,2023-09-07,ON,None,Y
461936,Loyalty,2021-10-08,ON,None,Y
461937,Loyalty,2019-04-13,NS,Gold,Y
461938,DIY,2025-04-06,PE,Bronze,Y
461939,DIY,2023-12-14,QC,None,Y
461940,DIY,2022-06-12,NS,Bronze,Y
461941,DIY,2020-04-09,BC,None,Y
461942,DIY,2025-04-14,ON,None,Y
461943,Loyalty,2020-07-20,AB,Gold,Y
461944,Trade,2024-09-26,ON,Bronze,Y
461945,DIY,2019-11-12,ON,Silver,Y
461946,Loyalty,2021-10-29,ON,Silver,Y
461947,DIY,2022-05-16,ON,None,Y
461948,DIY,2024-07-02,ON,Bronze,Y
461949,DIY,2021-04-21,QC,Bronze,Y
461950,Small Business,2019-06-17,ON,Gold,Y
461951,Trade,2024-06-09,ON,Gold,Y
461952,Loyalty,2021-03-28,ON,None,Y
461953,DIY,2019-08-16,MB,Bronze,Y
461954,DIY,2020-03-14,NS,Gold,Y
461955,Small Business,2019-12-28,NS,Silver,Y
461956,Trade,2021-03-19,NB,Bronze,Y
461957,DIY,2021-04-01,ON,Gold,Y
461958,Trade,2025-06-22,SK,Silver,Y
461959,Trade,2020-11-28,ON,Gold,Y
461960,Contractor,2021-08-05,ON,Bronze,Y
461961,DIY,2023-09-16,SK,Silver,Y
461962,DIY,2021-03-24,ON,None,Y
461963,Small Business,2021-06-18,BC,None,Y
461964,Contractor,2023-10-12,SK,Bronze,Y
461965,Loyalty,2021-12-14,NL,Gold,Y
461966,Loyalty,2022-07-07,ON,None,Y
461967,DIY,2024-09-04,BC,None,Y
461968,Small Business,2023-03-31,ON,Bronze,Y
461969,DIY,2024-09-06,QC,Gold,Y
461970,DIY,2020-05-20,SK,Bronze,Y
461971,Small Business,2025-04-13,AB,Gold,Y
461972,Contractor,2021-06-20,QC,Gold,Y
461973,Contractor,2024-09-01,ON,Bronze,Y
461974,DIY,2020-05-21,BC,None,Y
461975,DIY,2019-07-28,NS,Silver,Y
461976,Trade,2023-07-06,NS,None,Y
461977,DIY,2022-03-18,ON,Silver,Y
461978,Trade,2021-05-08,MB,Bronze,Y
461979,Trade,2023-04-11,QC,None,Y
461980,DIY,2021-01-01,AB,Bronze,Y
461981,Loyalty,2023-04-24,NB,Bronze,Y
461982,Loyalty,2022-10-29,ON,Gold,N
461983,DIY,2021-05-05,ON,Gold,Y
461984,DIY,2020-09-23,MB,None,N
461985,DIY,2020-03-18,BC,Silver,Y
461986,DIY,2020-01-15,ON,None,Y
461987,DIY,2023-03-07,QC,None,Y
461988,Trade,2023-10-14,ON,None,Y
461989,Contractor,2019-12-31,NL,Silver,Y
461990,Loyalty,2025-11-08,ON,Bronze,Y
461991,Trade,2022-01-29,QC,Bronze,Y
461992,DIY,2025-10-05,BC,Silver,Y
461993,Trade,2021-12-19,AB,None,Y
461994,DIY,2024-11-19,PE,None,Y
461995,Trade,2022-04-18,ON,None,Y
461996,DIY,2022-03-25,NS,Bronze,Y
461997,Contractor,2022-12-23,BC,Bronze,N
461998,Small Business,2024-04-30,ON,Bronze,Y
461999,Contractor,2023-09-05,ON,Bronze,Y
462000,DIY,2024-12-31,NL,None,Y
462001,Loyalty,2025-02-14,SK,Silver,Y
