TransactionID,StoreID,ProductID,CustomerID,TransactionDate,Quantity,UnitPrice,Discount,SalesAmount,PaymentMethod,Channel,LastModifiedDate,SourceSystem
247921,332,3546.0,235746.0,2025-01-15,1,50.54,5.05,45.49,Debit,Store,2025-01-26,POS
247922,567,46978.0,161876.0,2025-01-23,3,61.92,0.0,185.76,Credit,Store,2025-01-23,POS
247923,542,16023.0,,2025-01-22,5,36.95,27.71,157.04,Credit,Store,2025-01-22,POS
247924,117,7062.0,150691.0,2025-01-10,3,71.16,32.02,181.46,Cash,Store,2025-02-04,POS
247925,642,22108.0,,2025-01-04,2,17.94,0.0,35.88,Debit,Store,2025-01-04,POS
247926,168,24054.0,100108.0,2025-01-31,2,37.86,0.0,75.72,Debit,Store,2025-02-24,POS
247927,388,33930.0,270096.0,2025-01-16,5,26.44,0.0,132.2,Credit,Store,2025-01-16,POS
247928,565,31797.0,,2025-01-16,3,55.11,0.0,165.33,Mobile Wallet,Online,2025-01-16,POS
247929,207,36813.0,474026.0,2025-01-10,4,100.09,20.02,380.34,Debit,Store,2025-01-10,POS
247930,551,43777.0,239469.0,2025-01-13,5,41.22,0.0,206.1,Credit,Store,2025-01-20,POS
247931,521,33725.0,270680.0,2025-01-03,4,54.16,0.0,216.64,Debit,Store,2025-02-13,POS
247932,66,15812.0,342423.0,2025-01-14,1,39.89,3.99,35.9,Mobile Wallet,Store,2025-01-14,POS
247933,383,4105.0,246426.0,2025-01-24,5,150.0,0.0,750.0,Credit,Store,2025-02-04,POS
247934,391,34869.0,259066.0,2025-01-08,3,21.45,6.44,57.91,Gift Card,Store,2025-01-08,POS
247935,604,37338.0,,2025-01-23,1,59.03,0.0,59.03,Mobile Wallet,Store,2025-01-23,POS
247936,137,3312.0,247376.0,2025-01-24,3,10.4,4.68,26.52,Credit,Store,2025-03-08,POS
247937,654,40975.0,221202.0,2025-01-04,4,26.51,10.6,95.44,Debit,Store,2025-01-04,POS
247938,587,32579.0,45931.0,2025-01-16,3,107.16,0.0,321.48,Credit,Store,2025-01-16,POS
247939,776,36325.0,26161.0,2025-01-14,2,13.87,0.0,27.74,Debit,Online,2025-02-13,POS
247940,315,49135.0,,2025-01-26,5,28.09,7.02,133.43,Debit,Store,2025-01-26,POS
247941,454,18283.0,,2025-01-23,5,42.76,21.38,192.42,Credit,Store,2025-03-02,POS
247942,633,42014.0,129328.0,2025-01-05,5,57.23,0.0,286.15,Debit,Store,2025-01-05,POS
247943,384,11497.0,123181.0,2025-01-10,3,8.66,0.0,25.98,Credit,Store,2025-01-10,POS
247944,573,32991.0,454881.0,2025-01-13,5,21.38,16.03,90.87,Credit,Store,2025-01-19,POS
247945,780,28099.0,252017.0,2025-01-08,3,31.29,0.0,93.87,Debit,Store,2025-01-08,POS
247946,504,44085.0,157154.0,2025-01-10,1,36.03,7.21,28.82,Credit,Store,2025-02-01,POS
247947,307,14436.0,,2025-01-01,2,23.99,2.4,45.58,Credit,Store,2025-01-01,POS
247948,130,18815.0,224822.0,2025-01-04,4,35.13,0.0,140.52,Debit,Store,2025-01-19,POS
247949,532,44320.0,31943.0,2025-01-10,2,42.94,8.59,77.29,Credit,Store,2025-01-10,POS
247950,555,1625.0,,2025-01-11,4,39.08,0.0,156.32,Credit,Online,2025-01-11,POS
247951,374,16918.0,376412.0,2025-01-18,2,43.33,0.0,86.66,Credit,Store,2025-01-18,POS
247952,763,10123.0,159872.0,2025-01-04,4,9.85,3.94,35.46,Credit,Store,2025-01-04,POS
247953,691,2365.0,61531.0,2025-01-17,5,37.25,37.25,149.0,Debit,Store,2025-01-28,POS
247954,744,38828.0,,2025-01-26,4,54.8,32.88,186.32,Debit,Online,2025-01-26,POS
247955,485,30045.0,117863.0,2025-01-05,4,36.14,0.0,144.56,Gift Card,Store,2025-01-05,POS
247956,145,13429.0,372753.0,2025-01-30,1,8.78,0.0,8.78,Credit,Store,2025-03-04,POS
247957,433,18353.0,,2025-01-28,3,27.04,4.06,77.06,Cash,Online,2025-03-12,POS
247958,504,35988.0,85589.0,2025-01-22,3,11.06,0.0,33.18,Credit,Store,2025-02-24,POS
247959,359,9847.0,173981.0,2025-01-23,1,47.06,0.0,47.06,Credit,Online,2025-01-23,POS
247960,122,28336.0,490544.0,2025-01-11,1,115.44,0.0,115.44,Debit,Store,2025-01-11,POS
247961,798,49757.0,142519.0,2025-01-10,4,28.18,0.0,112.72,Credit,Store,2025-01-10,POS
247962,308,9464.0,366230.0,2025-01-28,2,13.86,0.0,27.72,Credit,Store,2025-03-13,POS
247963,681,36246.0,101822.0,2025-01-25,3,23.28,6.98,62.86,Credit,Online,2025-01-25,POS
247964,134,3853.0,,2025-01-18,5,25.75,0.0,128.75,Debit,Store,2025-02-04,POS
247965,20,42821.0,254737.0,2025-01-13,5,41.83,10.46,198.69,Credit,Store,2025-01-13,POS
247966,36,48150.0,74447.0,2025-01-25,4,57.71,0.0,230.84,Credit,Store,2025-01-25,POS
247967,159,13018.0,,2025-01-23,3,11.03,0.0,33.09,Credit,Online,2025-01-23,POS
247968,502,37163.0,,2025-01-20,2,27.15,10.86,43.44,Gift Card,Store,2025-01-20,POS
247969,728,28582.0,293405.0,2025-01-16,4,26.11,15.67,88.77,Credit,Store,2025-03-01,POS
247970,688,17182.0,6281.0,2025-01-05,4,156.0,0.0,624.0,Credit,Store,2025-02-11,POS
247971,394,36178.0,264702.0,2025-01-28,4,37.29,14.92,134.24,Mobile Wallet,Store,2025-01-28,POS
247972,88,14185.0,420860.0,2025-01-09,4,16.97,0.0,67.88,Credit,Store,2025-01-09,POS
247973,449,26044.0,452923.0,2025-01-12,4,18.87,0.0,75.48,Credit,Store,2025-01-20,POS
247974,706,4039.0,111143.0,2025-01-29,3,56.95,8.54,162.31,Gift Card,Store,2025-01-29,POS
247975,732,26321.0,165654.0,2025-01-26,3,12.94,7.76,31.06,Mobile Wallet,Store,2025-01-26,POS
247976,156,19825.0,,2025-01-28,5,32.6,0.0,163.0,Debit,Store,2025-01-30,POS
247977,637,2362.0,,2025-01-08,1,13.15,0.0,13.15,Debit,Store,2025-01-08,POS
247978,283,30854.0,353755.0,2025-01-04,2,79.04,7.9,150.18,Credit,Store,2025-01-10,POS
247979,660,25211.0,398577.0,2025-01-13,2,49.0,0.0,98.0,Cash,Store,2025-01-13,POS
247980,328,27524.0,379100.0,2025-01-05,5,46.36,46.36,185.44,Credit,Store,2025-01-05,POS
247981,489,394.0,273046.0,2025-01-12,1,16.7,0.0,16.7,Cash,Store,2025-01-12,POS
247982,599,45105.0,77590.0,2025-01-13,4,29.88,0.0,119.52,Credit,Store,2025-01-13,POS
247983,419,2796.0,48962.0,2025-01-26,3,5.16,0.77,14.71,Debit,Store,2025-03-03,POS
247984,392,36866.0,368255.0,2025-01-23,3,35.65,0.0,106.95,Credit,Store,2025-03-04,POS
247985,201,35014.0,248989.0,2025-01-10,4,10.62,0.0,42.48,Debit,Store,2025-02-16,POS
247986,772,47163.0,336765.0,2025-01-23,4,130.72,0.0,522.88,Mobile Wallet,Store,2025-01-23,POS
247987,433,4532.0,260891.0,2025-01-20,1,46.94,4.69,42.25,Debit,Store,2025-02-09,POS
247988,625,15711.0,344444.0,2025-01-09,2,11.61,0.0,23.22,Debit,Store,2025-01-22,POS
247989,52,34372.0,198267.0,2025-01-14,1,67.42,10.11,57.31,Credit,Store,2025-01-14,POS
247990,473,16837.0,,2025-01-14,5,90.33,22.58,429.07,Debit,Store,2025-01-14,POS
247991,588,23230.0,405520.0,2025-01-06,1,31.2,0.0,31.2,Gift Card,Store,2025-01-06,POS
247992,609,35703.0,493312.0,2025-01-31,4,45.82,9.16,174.12,Mobile Wallet,Store,2025-01-31,POS
247993,313,24406.0,345686.0,2025-01-11,3,64.36,0.0,193.08,Cash,Store,2025-01-11,POS
247994,44,20087.0,46896.0,2025-01-19,4,32.74,0.0,130.96,Cash,Store,2025-01-19,POS
247995,28,46305.0,467785.0,2025-01-21,1,31.32,0.0,31.32,Debit,Store,2025-02-18,POS
247996,544,4654.0,350569.0,2025-01-25,2,57.53,0.0,115.06,Cash,Store,2025-01-25,POS
247997,130,18787.0,349266.0,2025-01-05,4,227.12,0.0,908.48,Debit,Store,2025-01-05,POS
247998,691,7767.0,396384.0,2025-01-10,2,33.03,0.0,66.06,Debit,Store,2025-02-20,POS
247999,76,24400.0,316317.0,2025-01-20,4,18.29,0.0,73.16,Gift Card,Store,2025-01-20,POS
248000,710,9810.0,135677.0,2025-01-23,5,19.42,9.71,87.39,Debit,Store,2025-02-14,POS
248001,370,21995.0,375432.0,2025-01-05,1,13.45,0.0,13.45,Mobile Wallet,Store,2025-01-05,POS
248002,448,6298.0,,2025-01-02,4,19.66,0.0,78.64,Credit,Store,2025-01-02,POS
248003,727,35206.0,114137.0,2025-01-27,5,90.56,45.28,407.52,Credit,Store,2025-03-01,POS
248004,406,33633.0,317401.0,2025-01-26,5,93.49,0.0,467.45,Credit,Store,2025-01-26,POS
248005,520,5832.0,82891.0,2025-01-27,4,21.19,0.0,84.76,Debit,Store,2025-01-27,POS
248006,158,4101.0,483087.0,2025-01-22,1,55.05,5.5,49.55,Credit,Store,2025-03-04,POS
248007,529,11042.0,222288.0,2025-01-17,3,14.98,0.0,44.94,Cash,Store,2025-01-31,POS
248008,189,42642.0,,2025-01-01,5,19.67,0.0,98.35,Credit,Store,2025-01-01,POS
248009,685,32348.0,494263.0,2025-01-12,1,9.62,0.0,9.62,Debit,Store,2025-01-12,POS
248010,724,44971.0,169646.0,2025-01-28,4,97.45,77.96,311.84,Debit,Store,2025-01-29,POS
248011,728,48249.0,353237.0,2025-01-10,2,22.71,0.0,45.42,Mobile Wallet,Store,2025-01-10,POS
248012,174,41638.0,482719.0,2025-01-29,3,6.97,0.0,20.91,Debit,Store,2025-01-29,POS
248013,303,47145.0,205625.0,2025-01-15,3,101.74,15.26,289.96,Debit,Store,2025-02-11,POS
248014,331,47939.0,387803.0,2025-01-05,3,30.67,0.0,92.01,Credit,Store,2025-01-05,POS
248015,172,40671.0,,2025-01-18,5,60.25,30.12,271.13,Mobile Wallet,Store,2025-02-02,POS
248016,740,15923.0,286205.0,2025-01-24,4,22.7,0.0,90.8,Debit,Store,2025-03-06,POS
248017,707,12346.0,100822.0,2025-01-30,1,33.12,0.0,33.12,Debit,Store,2025-01-30,POS
248018,617,9812.0,402557.0,2025-01-07,3,35.91,10.77,96.96,Debit,Store,2025-01-07,POS
248019,652,33381.0,412633.0,2025-01-10,5,10.35,0.0,51.75,Gift Card,Online,2025-01-10,POS
248020,606,35320.0,182669.0,2025-01-30,4,9.13,0.0,36.52,Cash,Store,2025-02-18,POS
248021,204,18153.0,67843.0,2025-01-29,5,20.53,20.53,82.12,Credit,Store,2025-01-29,POS
248022,488,40742.0,274697.0,2025-01-01,4,9.27,1.85,35.23,Debit,Store,2025-01-15,POS
248023,623,46343.0,396984.0,2025-01-26,3,13.84,0.0,41.52,Debit,Store,2025-01-31,POS
248024,105,13962.0,162820.0,2025-01-26,5,18.17,0.0,90.85,Mobile Wallet,Store,2025-01-26,POS
248025,711,21537.0,292394.0,2025-01-18,4,61.83,0.0,247.32,Debit,Store,2025-01-18,POS
248026,49,14479.0,139040.0,2025-01-14,1,27.4,2.74,24.66,Mobile Wallet,Store,2025-01-14,POS
248027,536,40605.0,13703.0,2025-01-07,3,125.16,0.0,375.48,Gift Card,Store,2025-02-12,POS
248028,467,25805.0,165514.0,2025-01-25,5,16.99,0.0,84.95,Credit,Store,2025-01-25,POS
248029,553,11851.0,8996.0,2025-01-10,1,243.11,24.31,218.8,Credit,Online,2025-01-10,POS
248030,248,28470.0,437224.0,2025-01-30,2,13.87,0.0,27.74,Debit,Store,2025-01-30,POS
248031,748,11509.0,41080.0,2025-01-06,4,24.26,4.85,92.19,Cash,Store,2025-02-20,POS
248032,283,48918.0,483408.0,2025-01-26,1,51.41,2.57,48.84,Debit,Store,2025-01-26,POS
248033,186,10043.0,281001.0,2025-01-29,1,63.89,0.0,63.89,Cash,Store,2025-01-29,POS
248034,584,25489.0,285442.0,2025-01-24,4,47.81,0.0,191.24,Debit,Store,2025-01-24,POS
248035,794,7587.0,29294.0,2025-01-28,5,113.56,0.0,567.8,Credit,Store,2025-01-28,POS
248036,674,24573.0,296066.0,2025-01-03,3,20.95,0.0,62.85,Debit,Online,2025-01-26,POS
248037,737,5498.0,113813.0,2025-01-20,3,14.96,0.0,44.88,Debit,Store,2025-01-20,POS
248038,737,36935.0,279463.0,2025-01-07,2,22.23,0.0,44.46,Credit,Store,2025-02-12,POS
248039,584,1948.0,244175.0,2025-01-22,5,34.32,0.0,171.6,Credit,Store,2025-03-01,POS
248040,25,38091.0,196940.0,2025-01-23,4,47.99,0.0,191.96,Debit,Online,2025-02-11,POS
248041,116,36103.0,95595.0,2025-01-27,5,26.99,20.24,114.71,Credit,Store,2025-01-27,POS
248042,199,18168.0,297882.0,2025-01-01,3,30.24,0.0,90.72,Cash,Store,2025-01-01,POS
248043,142,8348.0,209666.0,2025-01-26,5,86.81,0.0,434.05,Debit,Store,2025-02-27,POS
248044,498,37272.0,95754.0,2025-01-05,1,7.84,0.0,7.84,Credit,Store,2025-01-05,POS
248045,190,10833.0,,2025-01-09,1,33.67,5.05,28.62,Debit,Store,2025-02-19,POS
248046,361,6575.0,,2025-01-30,1,28.73,0.0,28.73,Credit,Store,2025-01-30,POS
248047,639,47781.0,,2025-01-27,3,201.48,0.0,604.44,Debit,Store,2025-03-02,POS
248048,497,44780.0,95607.0,2025-01-31,5,53.74,13.44,255.26,Credit,Store,2025-03-06,POS
248049,721,5586.0,35844.0,2025-01-01,1,23.04,0.0,23.04,Credit,Store,2025-02-05,POS
248050,746,38697.0,,2025-01-02,4,56.99,22.8,205.16,Credit,Online,2025-01-18,POS
248051,10,2831.0,,2025-01-09,1,14.87,0.0,14.87,Debit,Store,2025-02-09,POS
248052,600,4769.0,136431.0,2025-01-23,4,26.45,0.0,105.8,Credit,Store,2025-01-27,POS
248053,677,10582.0,46878.0,2025-01-19,5,28.22,14.11,126.99,Credit,Online,2025-01-19,POS
248054,95,35842.0,242307.0,2025-01-01,5,80.89,80.89,323.56,Credit,Store,2025-01-01,POS
248055,329,4481.0,231126.0,2025-01-20,5,38.51,0.0,192.55,Cash,Store,2025-01-20,POS
248056,665,15100.0,21985.0,2025-01-13,4,138.8,0.0,555.2,Debit,Store,2025-02-06,POS
248057,570,6207.0,234094.0,2025-01-26,2,23.91,4.78,43.04,Debit,Online,2025-02-09,POS
248058,154,48949.0,244594.0,2025-01-14,1,16.81,0.0,16.81,Credit,Store,2025-01-14,POS
248059,240,82.0,51424.0,2025-01-21,1,87.19,0.0,87.19,Credit,Store,2025-01-21,POS
248060,20,27992.0,343408.0,2025-01-18,3,30.27,4.54,86.27,Credit,Store,2025-02-20,POS
248061,506,38146.0,492865.0,2025-01-01,2,12.16,0.0,24.32,Debit,Store,2025-01-01,POS
248062,152,36954.0,129532.0,2025-01-08,3,33.31,0.0,99.93,Debit,Store,2025-02-16,POS
248063,616,30828.0,69160.0,2025-01-12,4,23.92,4.78,90.9,Credit,Online,2025-01-12,POS
248064,615,36742.0,,2025-01-14,4,88.55,0.0,354.2,Credit,Store,2025-01-14,POS
248065,624,24035.0,250408.0,2025-01-04,1,27.31,4.1,23.21,Debit,Store,2025-01-04,POS
248066,247,31316.0,13680.0,2025-01-15,5,27.45,0.0,137.25,Cash,Store,2025-01-15,POS
248067,453,37857.0,376362.0,2025-01-19,2,25.47,0.0,50.94,Credit,Store,2025-01-19,POS
248068,439,7652.0,82292.0,2025-01-05,1,72.49,0.0,72.49,Gift Card,Store,2025-01-05,POS
248069,106,22299.0,,2025-01-01,2,42.42,8.48,76.36,Credit,Store,2025-01-08,POS
248070,709,17713.0,367006.0,2025-01-10,2,45.65,18.26,73.04,Mobile Wallet,Store,2025-01-17,POS
248071,393,2314.0,240814.0,2025-01-10,3,49.23,0.0,147.69,Debit,Store,2025-01-10,POS
248072,22,12115.0,124377.0,2025-01-07,4,188.66,0.0,754.64,Gift Card,Store,2025-01-07,POS
248073,647,12666.0,,2025-01-30,1,29.95,1.5,28.45,Cash,Store,2025-01-30,POS
248074,772,21252.0,384920.0,2025-01-12,4,54.71,43.77,175.07,Debit,Store,2025-02-13,POS
248075,57,44941.0,322801.0,2025-01-01,2,17.51,7.0,28.02,Credit,Store,2025-01-26,POS
248076,36,30162.0,478560.0,2025-01-17,4,32.4,0.0,129.6,Debit,Store,2025-01-17,POS
248077,632,28354.0,358622.0,2025-01-12,1,19.76,1.98,17.78,Debit,Store,2025-01-12,POS
248078,45,3130.0,274722.0,2025-01-12,3,15.31,0.0,45.93,Debit,Store,2025-01-22,POS
248079,324,4297.0,312916.0,2025-01-09,1,22.55,0.0,22.55,Mobile Wallet,Store,2025-02-23,POS
248080,13,26344.0,198832.0,2025-01-12,5,273.09,0.0,1365.45,Cash,Store,2025-01-12,POS
248081,290,33447.0,,2025-01-06,5,33.73,0.0,168.65,Credit,Store,2025-02-09,POS
248082,42,19402.0,,2025-01-24,2,14.95,0.0,29.9,Debit,Store,2025-01-30,POS
248083,156,21920.0,469256.0,2025-01-25,2,13.85,0.0,27.7,Debit,Store,2025-01-25,POS
248084,116,28511.0,414467.0,2025-01-25,1,107.24,0.0,107.24,Credit,Store,2025-01-25,POS
248085,18,45985.0,161416.0,2025-01-07,5,25.26,0.0,126.3,Mobile Wallet,Store,2025-01-07,POS
248086,304,10925.0,135298.0,2025-01-30,5,9.68,0.0,48.4,Credit,Store,2025-03-05,POS
248087,199,47392.0,438675.0,2025-01-24,2,61.48,0.0,122.96,Debit,Store,2025-01-24,POS
248088,190,9103.0,,2025-01-11,3,57.68,0.0,173.04,Credit,Store,2025-01-27,POS
248089,560,48254.0,254628.0,2025-01-23,5,63.54,0.0,317.7,Debit,Store,2025-03-02,POS
248090,316,45260.0,386242.0,2025-01-05,4,23.37,4.67,88.81,Debit,Store,2025-01-05,POS
248091,326,31133.0,242144.0,2025-01-08,1,33.42,0.0,33.42,Mobile Wallet,Store,2025-01-24,POS
248092,285,42636.0,81001.0,2025-01-18,1,11.53,1.15,10.38,Credit,Store,2025-01-18,POS
248093,760,43224.0,427401.0,2025-01-29,3,76.04,0.0,228.12,Cash,Store,2025-01-29,POS
248094,516,35494.0,311456.0,2025-01-25,4,41.76,0.0,167.04,Credit,Online,2025-01-25,POS
248095,234,4160.0,,2025-01-19,2,97.31,19.46,175.16,Credit,Store,2025-02-03,POS
248096,591,47062.0,251931.0,2025-01-12,3,56.16,0.0,168.48,Cash,Store,2025-02-07,POS
248097,287,8585.0,254146.0,2025-01-11,3,6.75,0.0,20.25,Cash,Online,2025-01-11,POS
248098,462,35384.0,129856.0,2025-01-09,4,97.34,38.94,350.42,Cash,Store,2025-01-12,POS
248099,117,8287.0,383455.0,2025-01-30,5,14.44,0.0,72.2,Cash,Store,2025-02-07,POS
248100,694,1063.0,396487.0,2025-01-23,4,37.99,15.2,136.76,Credit,Store,2025-02-27,POS
248101,596,45319.0,,2025-01-20,5,33.81,33.81,135.24,Debit,Store,2025-02-09,POS
248102,13,39541.0,,2025-01-09,1,83.66,4.18,79.48,Cash,Store,2025-01-09,POS
248103,321,31296.0,191587.0,2025-01-19,1,7.34,0.73,6.61,Credit,Store,2025-02-25,POS
248104,470,34271.0,57422.0,2025-01-18,1,117.02,5.85,111.17,Credit,Store,2025-02-20,POS
248105,709,33395.0,459777.0,2025-01-11,5,11.38,2.85,54.05,Cash,Store,2025-01-11,POS
248106,205,38947.0,222512.0,2025-01-31,1,9.65,0.97,8.68,Credit,Store,2025-01-31,POS
248107,171,8898.0,,2025-01-20,5,73.97,18.49,351.36,Credit,Store,2025-01-20,POS
248108,745,30761.0,261127.0,2025-01-25,5,4.17,1.04,19.81,Cash,Store,2025-01-25,POS
248109,178,42168.0,396568.0,2025-01-25,3,79.58,0.0,238.74,Debit,Store,2025-01-25,POS
248110,591,38828.0,161977.0,2025-01-10,3,54.91,24.71,140.02,Gift Card,Store,2025-01-10,POS
248111,145,876.0,272796.0,2025-01-04,5,57.09,28.55,256.9,Credit,Store,2025-01-04,POS
248112,422,45761.0,,2025-01-06,3,128.53,38.56,347.03,Debit,Store,2025-01-20,POS
248113,439,23956.0,,2025-01-27,4,52.25,0.0,209.0,Mobile Wallet,Store,2025-01-27,POS
248114,24,42114.0,320468.0,2025-01-27,5,42.8,0.0,214.0,Debit,Store,2025-01-27,POS
248115,652,38905.0,431132.0,2025-01-18,5,84.05,0.0,420.25,Debit,Store,2025-01-18,POS
248116,337,16642.0,88476.0,2025-01-09,5,59.38,14.85,282.05,Debit,Store,2025-01-23,POS
248117,183,31343.0,132560.0,2025-01-01,4,57.15,0.0,228.6,Debit,Store,2025-01-01,POS
248118,400,20783.0,51931.0,2025-01-31,4,25.0,15.0,85.0,Cash,Store,2025-02-21,POS
248119,216,36484.0,434526.0,2025-01-02,2,45.43,0.0,90.86,Debit,Store,2025-01-18,POS
248120,43,41101.0,410352.0,2025-01-13,4,55.3,0.0,221.2,Credit,Store,2025-01-24,POS
248121,523,4026.0,210353.0,2025-01-19,3,30.77,18.46,73.85,Cash,Store,2025-01-19,POS
248122,767,8962.0,237546.0,2025-01-21,5,64.84,48.63,275.57,Debit,Store,2025-01-21,POS
248123,756,28006.0,387615.0,2025-01-01,3,39.71,11.91,107.22,Debit,Store,2025-02-11,POS
248124,309,41109.0,465486.0,2025-01-20,1,19.48,0.0,19.48,Gift Card,Store,2025-01-20,POS
248125,369,6531.0,,2025-01-23,5,40.0,0.0,200.0,Cash,Store,2025-01-30,POS
248126,7,29026.0,50731.0,2025-01-17,2,40.03,0.0,80.06,Debit,Online,2025-02-12,POS
248127,42,11106.0,19252.0,2025-01-02,1,148.73,0.0,148.73,Debit,Store,2025-01-02,POS
248128,515,6729.0,393764.0,2025-01-24,2,184.07,0.0,368.14,Debit,Store,2025-02-04,POS
248129,788,19493.0,68577.0,2025-01-05,2,52.77,0.0,105.54,Credit,Store,2025-02-14,POS
248130,418,4916.0,191094.0,2025-01-29,4,52.21,10.44,198.4,Cash,Online,2025-01-29,POS
248131,19,8472.0,103359.0,2025-01-13,4,22.46,0.0,89.84,Credit,Store,2025-01-13,POS
248132,244,33119.0,192552.0,2025-01-23,4,96.49,19.3,366.66,Credit,Store,2025-02-25,POS
248133,727,40261.0,495538.0,2025-01-08,3,86.68,0.0,260.04,Debit,Store,2025-01-08,POS
248134,669,13800.0,31920.0,2025-01-18,2,20.39,4.08,36.7,Debit,Store,2025-02-07,POS
248135,651,2693.0,446479.0,2025-01-20,5,86.23,21.56,409.59,Credit,Online,2025-02-01,POS
248136,351,40334.0,401653.0,2025-01-27,1,15.2,0.0,15.2,Credit,Store,2025-02-23,POS
248137,684,38940.0,323001.0,2025-01-23,2,15.24,0.0,30.48,Credit,Store,2025-01-23,POS
248138,236,42760.0,212295.0,2025-01-21,4,19.21,0.0,76.84,Debit,Store,2025-01-21,POS
248139,144,24557.0,359430.0,2025-01-22,4,89.51,0.0,358.04,Credit,Online,2025-01-22,POS
248140,349,29614.0,67484.0,2025-01-01,3,14.74,4.42,39.8,Debit,Store,2025-02-10,POS
248141,568,29588.0,,2025-01-17,5,279.0,0.0,1395.0,Cash,Store,2025-02-04,POS
248142,585,12639.0,313993.0,2025-01-20,1,32.03,0.0,32.03,Gift Card,Store,2025-03-01,POS
248143,113,8957.0,,2025-01-03,4,46.41,0.0,185.64,Debit,Store,2025-01-03,POS
248144,662,37454.0,480147.0,2025-01-29,1,79.37,0.0,79.37,Debit,Store,2025-01-29,POS
248145,153,34840.0,365554.0,2025-01-26,5,20.36,0.0,101.8,Debit,Store,2025-01-26,POS
248146,675,48062.0,382283.0,2025-01-07,5,41.22,20.61,185.49,Debit,Store,2025-02-01,POS
248147,4,49756.0,183421.0,2025-01-16,4,18.11,10.87,61.57,Debit,Store,2025-01-28,POS
248148,559,44910.0,109763.0,2025-01-18,5,8.46,0.0,42.3,Credit,Store,2025-01-18,POS
248149,504,45639.0,232315.0,2025-01-31,4,81.33,0.0,325.32,Mobile Wallet,Store,2025-03-10,POS
248150,495,24772.0,293851.0,2025-01-03,2,76.55,15.31,137.79,Mobile Wallet,Store,2025-01-03,POS
248151,296,47729.0,,2025-01-30,1,111.14,0.0,111.14,Debit,Store,2025-01-30,POS
248152,102,47705.0,278211.0,2025-01-23,2,40.42,12.13,68.71,Cash,Store,2025-01-23,POS
248153,761,43980.0,230725.0,2025-01-20,3,23.73,0.0,71.19,Debit,Online,2025-02-14,POS
248154,87,28254.0,439585.0,2025-01-01,4,50.55,30.33,171.87,Debit,Store,2025-01-13,POS
248155,432,47607.0,404588.0,2025-01-07,4,43.43,17.37,156.35,Debit,Store,2025-01-07,POS
248156,220,18158.0,464212.0,2025-01-11,4,22.72,13.63,77.25,Debit,Store,2025-01-25,POS
248157,317,38192.0,378011.0,2025-01-09,2,19.2,0.0,38.4,Credit,Store,2025-01-09,POS
248158,542,9620.0,151145.0,2025-01-11,5,40.57,0.0,202.85,Mobile Wallet,Store,2025-01-25,POS
248159,631,2460.0,449013.0,2025-01-15,4,23.53,0.0,94.12,Cash,Store,2025-01-15,POS
248160,85,17875.0,104612.0,2025-01-29,2,46.22,0.0,92.44,Credit,Store,2025-01-29,POS
248161,45,32314.0,229903.0,2025-01-22,3,86.18,0.0,258.54,Debit,Store,2025-01-22,POS
248162,395,33822.0,,2025-01-29,1,39.02,0.0,39.02,Debit,Store,2025-02-11,POS
248163,88,27998.0,328953.0,2025-01-23,4,13.78,5.51,49.61,Credit,Store,2025-01-23,POS
248164,257,45389.0,231024.0,2025-01-11,2,10.72,0.0,21.44,Credit,Store,2025-01-11,POS
248165,523,27834.0,412077.0,2025-01-16,5,37.05,37.05,148.2,Mobile Wallet,Store,2025-02-23,POS
248166,57,28053.0,,2025-01-14,3,30.32,0.0,90.96,Debit,Store,2025-01-14,POS
248167,444,15157.0,426660.0,2025-01-16,2,84.0,25.2,142.8,Credit,Store,2025-02-22,POS
248168,562,3721.0,314179.0,2025-01-26,2,36.23,0.0,72.46,Cash,Store,2025-01-26,POS
248169,56,19057.0,104829.0,2025-01-29,2,84.81,16.96,152.66,Debit,Store,2025-02-12,POS
248170,407,43150.0,136213.0,2025-01-25,5,7.06,0.0,35.3,Mobile Wallet,Store,2025-01-25,POS
248171,167,41810.0,295102.0,2025-01-25,1,24.3,1.22,23.08,Cash,Store,2025-01-25,POS
248172,59,27467.0,451878.0,2025-01-15,2,27.49,0.0,54.98,Cash,Store,2025-01-15,POS
248173,64,8722.0,331678.0,2025-01-07,3,12.8,0.0,38.4,Credit,Store,2025-01-07,POS
248174,422,22009.0,170083.0,2025-01-11,2,135.18,40.55,229.81,Gift Card,Store,2025-01-11,POS
248175,46,5459.0,391538.0,2025-01-03,1,28.24,0.0,28.24,Credit,Store,2025-01-03,POS
248176,144,15073.0,145510.0,2025-01-04,3,32.88,0.0,98.64,Mobile Wallet,Store,2025-01-14,POS
248177,466,11186.0,299400.0,2025-01-06,5,34.3,17.15,154.35,Credit,Online,2025-02-13,POS
248178,232,14015.0,419260.0,2025-01-16,4,16.65,0.0,66.6,Cash,Store,2025-01-16,POS
248179,777,40108.0,316647.0,2025-01-04,4,68.25,13.65,259.35,Credit,Store,2025-01-04,POS
248180,55,20954.0,128687.0,2025-01-28,4,24.7,0.0,98.8,Credit,Store,2025-01-28,POS
248181,729,43630.0,294736.0,2025-01-30,2,27.35,0.0,54.7,Credit,Online,2025-02-09,POS
248182,88,1651.0,,2025-01-08,4,18.13,7.25,65.27,Credit,Store,2025-02-20,POS
248183,478,16718.0,212720.0,2025-01-24,3,33.09,0.0,99.27,Debit,Store,2025-01-24,POS
